Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name,Average Data Speed Download,Average Data Speed Upload,Population,Literacy Rate,Rainfall,Area of the state,Average_Signal
RJio,Indoor,4G,3,Satisfactory,0.620638923,0.315020823,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Airtel,Indoor,4G,5,Satisfactory,0.497192224,0.632445602,Odisha,0.332950525,0.298096329,1,7,4,0.385145826,0.476502961
Vodafone,Indoor,4G,4,Satisfactory,0.448479241,0.145778095,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Indoor,4G,3,Poor Voice Quality,0.14144454,0.342990436,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Airtel,Indoor,4G,5,Satisfactory,0.193262985,0.321155348,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,2,Poor Voice Quality,0.596913272,0.14442729,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
RJio,Indoor,4G,5,Satisfactory,0.886032178,0.300358421,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Airtel,Indoor,3G,4,Satisfactory,0.837864707,0.303220913,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
RJio,Indoor,4G,4,Satisfactory,0.742466321,0.343152702,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Airtel,Indoor,4G,5,Satisfactory,0.193257716,0.32114777,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,4,Satisfactory,0.194744184,0.419977076,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
RJio,Indoor,4G,5,Satisfactory,0.886032178,0.300358421,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Airtel,Indoor,3G,5,Satisfactory,0.769716707,0.254794499,Rajasthan,0.071618944,0.04381511,2,6,0,1,0.478379699
Airtel,Indoor,4G,3,Poor Voice Quality,0.141533736,0.343008645,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,4,Satisfactory,0.839269249,0.312826407,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Airtel,Indoor,4G,4,Satisfactory,0.837864707,0.303220913,Haryana,0.387170295,0.357265893,0,7,1,0.017631586,0.477111291
Airtel,Indoor,4G,4,Satisfactory,0.837864707,0.303220913,Haryana,0.387170295,0.357265893,0,7,1,0.017631586,0.477111291
RJio,Indoor,4G,1,Poor Voice Quality,0.44630546,0.144990192,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,1,Poor Voice Quality,0.446298808,0.144993132,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,3G,4,Satisfactory,0.837864707,0.303220913,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
RJio,Indoor,4G,4,Satisfactory,0.194744221,0.419977038,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Airtel,Indoor,4G,1,Poor Voice Quality,0.837864707,0.303220913,Haryana,0.387170295,0.357265893,0,7,1,0.017631586,0.477111291
Airtel,Indoor,4G,4,Satisfactory,0.837864707,0.303220913,Haryana,0.387170295,0.357265893,0,7,1,0.017631586,0.477111291
Idea,Indoor,4G,3,Satisfactory,0.771655784,0.448791486,Uttar Pradesh,0.18125069,0.463859493,9,6,3,0.673827198,0.47685266
RJio,Indoor,4G,5,Satisfactory,0.498692758,0.631605468,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Idea,Indoor,4G,4,Satisfactory,0.839269249,0.312826407,Uttar Pradesh,0.18125069,0.463859493,9,6,3,0.673827198,0.47685266
RJio,Indoor,4G,2,Poor Voice Quality,0.596913272,0.14442729,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Airtel,Indoor,4G,2,Poor Voice Quality,0.595086024,0.729855964,West Bengal,0.211607208,0.204289677,3,7,6,0.1644461,0.476270239
Airtel,Indoor,3G,1,Call Dropped,0.452107307,0.143380878,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,4G,4,Satisfactory,0.114560043,0.300247898,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,4,Satisfactory,0.194744233,0.419977042,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Airtel,Travelling,4G,5,Satisfactory,0.114560002,0.300247812,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Idea,Outdoor,3G,5,Satisfactory,0.530990112,0.377323059,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Indoor,3G,4,Satisfactory,0.594899324,0.730117263,West Bengal,0.058112623,0.079078531,3,7,6,0.1644461,0.478087119
Vodafone,Travelling,4G,4,Satisfactory,0.61114996,0.13301136,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
RJio,Indoor,4G,2,Poor Voice Quality,0.596913272,0.14442729,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Airtel,Indoor,4G,1,Poor Voice Quality,0.194679656,0.31991869,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Vodafone,Indoor,3G,4,Satisfactory,0.594899324,0.730117263,West Bengal,0.058112623,0.079078531,3,7,6,0.1644461,0.478087119
Airtel,Indoor,4G,1,Call Dropped,0.4483644,0.146542717,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,3G,1,Call Dropped,0.4483644,0.146542717,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Vodafone,Indoor,3G,5,Satisfactory,0.444318808,0.143448004,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Travelling,4G,4,Satisfactory,0.429267141,0.179171336,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
BSNL,Indoor,4G,4,Satisfactory,0.424155244,0.181436987,Maharashtra,0.225998775,0.322778307,4,8,4,0.88619403,0.477346684
Airtel,Indoor,4G,1,Call Dropped,0.595086024,0.729855964,West Bengal,0.211607208,0.204289677,3,7,6,0.1644461,0.476270239
Idea,Indoor,3G,4,Satisfactory,0.429775852,0.179069914,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
RJio,Outdoor,4G,2,Poor Voice Quality,0.725210684,0.590310539,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Outdoor,4G,2,Poor Voice Quality,0.725210684,0.590310539,Bihar,0.978007087,0.531543662,4,6,3,0.182282053,0.478527436
RJio,Travelling,4G,3,Satisfactory,0.551352135,0.106477486,Gujarat,0.504789572,0.285163213,2,8,2,0.51804032,0.478339777
Idea,Travelling,4G,3,Satisfactory,0.463489466,0.162194082,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Vodafone,Indoor,3G,4,Satisfactory,0.448479241,0.145778095,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Indoor,3G,1,Call Dropped,0.63288311,0.135405875,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Vodafone,Indoor,4G,4,Satisfactory,0.448479241,0.145778095,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Indoor,3G,4,Satisfactory,0.837864707,0.303220913,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
Vodafone,Indoor,3G,5,Satisfactory,0.76971631,0.254794029,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
RJio,Outdoor,4G,3,Satisfactory,0.605625965,0.728260249,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,3,Satisfactory,0.588788724,0.725360415,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Vodafone,Indoor,4G,4,Satisfactory,0.448479241,0.145778095,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Indoor,4G,4,Satisfactory,0.448479241,0.145778095,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,5,Satisfactory,0.88606754,0.300367052,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Vodafone,Indoor,3G,5,Satisfactory,0.444318808,0.143448004,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Indoor,3G,5,Satisfactory,0.769734276,0.254805881,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
RJio,Indoor,4G,4,Satisfactory,0.194744242,0.41997706,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
BSNL,Indoor,3G,2,Poor Voice Quality,0.156861002,0.244598157,Kerala,0.070378656,0.074956854,0,9,9,0,0.478252143
BSNL,Indoor,3G,2,Poor Voice Quality,0.156861002,0.244598157,Kerala,0.070378656,0.074956854,0,9,9,0,0.478252143
RJio,Indoor,4G,2,Poor Voice Quality,0.453083001,0.156697381,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.74220762,0.345090359,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Idea,Indoor,4G,1,Poor Voice Quality,0.422182144,0.180762064,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
RJio,Indoor,4G,3,Satisfactory,0.453083001,0.156697381,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Travelling,3G,2,Poor Voice Quality,0.448297167,0.146157746,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Indoor,4G,4,Satisfactory,0.479334273,0.233491793,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,4,Satisfactory,0.839348142,0.312668495,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Airtel,Indoor,4G,5,Satisfactory,0.389134142,0.258852216,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Indoor,4G,4,Satisfactory,0.389134142,0.258852216,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Airtel,Travelling,4G,4,Satisfactory,0.141538601,0.343009987,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
Vodafone,Indoor,4G,4,Satisfactory,0.429267141,0.179171336,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Airtel,Indoor,4G,3,Poor Voice Quality,0.14151016,0.343102338,Tamil Nadu,0.243948435,0.213997202,2,8,2,0.300607167,0.476680758
RJio,Indoor,4G,3,Satisfactory,0.588788724,0.725360415,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,3,Satisfactory,0.453083266,0.156697129,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Airtel,Indoor,4G,1,Poor Voice Quality,0.194674655,0.319926806,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Vodafone,Indoor,3G,5,Satisfactory,0.840457767,0.309819756,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Airtel,Indoor,4G,4,Satisfactory,0.446210535,0.146454889,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,4G,5,Satisfactory,0.840457767,0.309819756,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
Airtel,Indoor,3G,5,Satisfactory,0.363691262,0.197241219,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Idea,Travelling,4G,1,Call Dropped,0.42353328,0.180884294,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Vodafone,Outdoor,4G,3,Satisfactory,0.602395063,0.068106316,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Outdoor,4G,3,Satisfactory,0.601816962,0.067554101,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Vodafone,Outdoor,4G,3,Satisfactory,0.601816962,0.067554101,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
Idea,Indoor,3G,5,Satisfactory,0.473228012,0.141000829,Maharashtra,0.053706888,0.079390198,4,8,4,0.88619403,0.478341131
Vodafone,Indoor,3G,5,Satisfactory,0.840457767,0.309819756,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,4G,5,Satisfactory,0.845683775,0.311041727,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
Vodafone,Indoor,4G,5,Satisfactory,0.840457767,0.309819756,Uttar Pradesh,0.147095604,0.237023093,9,6,3,0.673827198,0.476616193
Vodafone,Indoor,4G,5,Satisfactory,0.769734276,0.254805881,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Vodafone,Travelling,4G,4,Satisfactory,0.429267141,0.179171336,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Indoor,4G,3,Satisfactory,0.453083001,0.156697381,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Travelling,4G,4,Satisfactory,0.839348142,0.312668495,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Idea,Indoor,4G,4,Satisfactory,0.839348142,0.312668495,Uttar Pradesh,0.18125069,0.463859493,9,6,3,0.673827198,0.47685266
RJio,Indoor,4G,4,Satisfactory,0.194744242,0.41997706,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Airtel,Indoor,3G,5,Satisfactory,0.363691262,0.197241219,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
RJio,Outdoor,4G,1,Call Dropped,0.668529367,0.256197351,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
RJio,Outdoor,4G,3,Satisfactory,0.391128603,0.53671707,Andhra Pradesh,1,0.461252155,3,0,3,0.399972312,0.479194213
Airtel,Indoor,3G,4,Satisfactory,0.837864707,0.303220913,Haryana,0.044468651,0.054571386,0,7,1,0.017631586,0.478670634
Vodafone,Indoor,4G,5,Satisfactory,0.448479241,0.145778095,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Outdoor,3G,5,Satisfactory,0.76976984,0.25453309,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Vodafone,Outdoor,4G,5,Satisfactory,0.76976984,0.25453309,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Vodafone,Indoor,3G,5,Satisfactory,0.769773506,0.254540752,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Vodafone,Indoor,3G,5,Satisfactory,0.769767728,0.254532628,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Vodafone,Travelling,3G,5,Satisfactory,0.769766948,0.254542579,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Vodafone,Indoor,3G,5,Satisfactory,0.769710376,0.254650434,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Vodafone,Indoor,4G,5,Satisfactory,0.769770257,0.254535291,Rajasthan,0.175813487,0.397520994,2,6,0,1,0.477613938
Vodafone,Indoor,3G,5,Satisfactory,0.769776681,0.254544449,Rajasthan,0.069154395,0.098922914,2,6,0,1,0.478636991
Vodafone,Indoor,3G,5,Satisfactory,0.717464219,0.396515991,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,3G,5,Satisfactory,0.715232102,0.405764118,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,3G,5,Satisfactory,0.715232102,0.405764118,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Vodafone,Indoor,3G,5,Satisfactory,0.715232102,0.405764118,Uttar Pradesh,0.059731101,0.092665232,9,6,3,0.673827198,0.478395777
Idea,Travelling,3G,5,Satisfactory,0.684275775,0.408697195,Madhya Pradesh,0.082459754,0.141604521,2,7,3,0.887970703,0.479585806
RJio,Indoor,4G,1,Poor Voice Quality,0.751961832,0.423703897,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Indoor,4G,5,Satisfactory,0.498692758,0.631605468,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,4,Satisfactory,0.839348142,0.312668495,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
RJio,Indoor,4G,4,Satisfactory,0.433351524,0.175227433,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Travelling,3G,1,Poor Voice Quality,0.450225741,0.143447344,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Indoor,4G,4,Satisfactory,0.621266348,0.314468702,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
RJio,Indoor,4G,4,Satisfactory,0.621266348,0.314468702,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
RJio,Outdoor,4G,1,Poor Voice Quality,0.668529367,0.256197351,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
RJio,Indoor,4G,5,Satisfactory,0.49869071,0.631607268,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,3,Satisfactory,0.453083001,0.156697381,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Indoor,4G,5,Satisfactory,0.839372576,0.312663999,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Airtel,Indoor,4G,1,Poor Voice Quality,0.430110897,0.179152522,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,3G,1,Poor Voice Quality,0.633004623,0.135333815,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Airtel,Indoor,3G,2,Poor Voice Quality,0.129966302,0.333480587,Tamil Nadu,0.036321276,0.062303489,2,8,2,0.300607167,0.478453945
RJio,Indoor,4G,5,Satisfactory,0.49869071,0.631607268,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,3,Satisfactory,0.453083001,0.156697381,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Travelling,4G,5,Satisfactory,0.84023687,0.312116524,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Airtel,Indoor,4G,5,Satisfactory,0.193257716,0.32114777,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Airtel,Indoor,4G,1,Poor Voice Quality,0.194663866,0.319950451,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
Vodafone,Indoor,4G,1,Poor Voice Quality,0.63288311,0.135405875,Gujarat,0.211519457,0.370879261,2,8,2,0.51804032,0.477251696
RJio,Indoor,4G,3,Satisfactory,0.453083001,0.156697381,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
RJio,Outdoor,4G,1,Poor Voice Quality,0.668529367,0.256197351,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
Airtel,Outdoor,4G,5,Satisfactory,0.453928834,0.154757281,Maharashtra,0.333021108,0.395611822,4,8,4,0.88619403,0.476858539
Vodafone,Indoor,4G,4,Satisfactory,0.426601908,0.180222538,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Indoor,3G,1,Call Dropped,0.633004623,0.135333815,Gujarat,0.109267119,0.127813653,2,8,2,0.51804032,0.479734519
Airtel,Indoor,4G,1,Poor Voice Quality,0.194666042,0.31995147,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,5,Satisfactory,0.886032153,0.300357951,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Outdoor,4G,1,Poor Voice Quality,0.668529367,0.256197351,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
RJio,Indoor,4G,1,Call Dropped,0.591354778,0.72751098,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
Airtel,Indoor,4G,3,Call Dropped,0.717943156,0.606900803,Bihar,0.239961574,0.295749906,4,6,3,0.182282053,0.476886789
RJio,Travelling,4G,4,Satisfactory,0.127745251,0.292265097,Tamil Nadu,0.514401251,0.32387081,2,8,2,0.300607167,0.477966862
Idea,Indoor,3G,3,Satisfactory,0.870320044,0.335776986,Uttar Pradesh,0.099339572,0.14942204,9,6,3,0.673827198,0.479104867
Airtel,Indoor,4G,5,Satisfactory,0.193257716,0.32114777,Karnataka,0.271479815,0.19751216,2,7,3,0.504087337,0.476721001
RJio,Indoor,4G,5,Satisfactory,0.839348142,0.312668495,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Vodafone,Indoor,4G,1,Poor Voice Quality,0.450338393,0.147088508,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Idea,Outdoor,4G,4,Satisfactory,0.923820307,0.294207183,Punjab,0.262226352,0.56401141,0,7,1,0.03790346,0.477169002
Vodafone,Indoor,3G,5,Satisfactory,0.444318808,0.143448004,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Travelling,4G,3,Satisfactory,0.429274508,0.179168096,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
Vodafone,Indoor,3G,5,Satisfactory,0.444318808,0.143448004,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
Vodafone,Indoor,3G,1,Call Dropped,0.444330573,0.14343683,Maharashtra,0.06840079,0.08136687,4,8,4,0.88619403,0.478677566
RJio,Indoor,4G,4,Satisfactory,0.479334224,0.233491793,Maharashtra,0.638263641,0.325794148,4,8,4,0.88619403,0.478171535
Vodafone,Travelling,4G,4,Satisfactory,0.429267141,0.179171336,Maharashtra,0.16002863,0.230054742,4,8,4,0.88619403,0.476391694
RJio,Outdoor,4G,3,Satisfactory,0.770226647,0.537241076,Uttar Pradesh,0.706629294,0.444990279,9,6,3,0.673827198,0.478546736
Idea,Travelling,4G,5,Satisfactory,0.429599574,0.178807078,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
Airtel,Indoor,3G,1,Call Dropped,0.448365691,0.146543548,Maharashtra,0.057104427,0.027341735,4,8,4,0.88619403,0.478853385
Airtel,Indoor,4G,2,Call Dropped,0.617419424,0.410271783,Madhya Pradesh,0.357173784,0.460615568,2,7,3,0.887970703,0.477025114
Airtel,Indoor,4G,4,Satisfactory,0.617419424,0.410271783,Madhya Pradesh,0.357173784,0.460615568,2,7,3,0.887970703,0.477025114
RJio,Outdoor,4G,1,Poor Voice Quality,0.668529367,0.256197351,Madhya Pradesh,0.727246621,0.381830121,2,7,3,0.887970703,0.478252066
RJio,Indoor,4G,5,Satisfactory,0.588233687,0.728358145,West Bengal,0.518466709,0.283986543,3,7,6,0.1644461,0.477986432
RJio,Indoor,4G,5,Satisfactory,0.49869071,0.631607268,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
RJio,Indoor,4G,5,Satisfactory,0.49869071,0.631607268,Odisha,0.970964814,0.556210557,1,7,4,0.385145826,0.480696833
Airtel,Indoor,3G,1,Poor Voice Quality,0.194679408,0.319918314,Karnataka,0.054367101,0.054221802,2,7,3,0.504087337,0.478120278
RJio,Indoor,4G,5,Satisfactory,0.834536995,0.303789966,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Indoor,4G,5,Satisfactory,0.834537065,0.30378992,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Indoor,4G,5,Satisfactory,0.834537065,0.30378992,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Indoor,4G,5,Satisfactory,0.834537065,0.30378992,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Indoor,4G,5,Satisfactory,0.834537065,0.30378992,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Outdoor,4G,5,Satisfactory,0.834537065,0.30378992,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Outdoor,4G,5,Satisfactory,0.834395239,0.303880382,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
RJio,Travelling,4G,1,Poor Voice Quality,0.834395239,0.303880382,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
Idea,Travelling,4G,2,Poor Voice Quality,0.446406181,0.14463828,Maharashtra,0.177116807,0.445744448,4,8,4,0.88619403,0.476894394
RJio,Indoor,4G,5,Satisfactory,0.834455422,0.301595738,Haryana,0.221015122,0.204923846,0,7,1,0.017631586,0.476760872
